SOURCEURL,Date,Event name,Type,cluster,actor1_countries,actor2_countries,event_locations,combined_text_entities,combined_text_entity_types,keywords,first_event_date,title,description,event_count,avg_goldstein_score,site_name,language,actor1_names,actor2_names,event_descriptions,author
https://www.kenyans.co.ke/news/116617-russian-govt-disowns-man-accused-recruiting-kenyans-fight-ukraine,9/28/2025,Russian govt disowns man accused of recruiting KenyansRussian government denies connection to recruitment,SEC,,RUS,RUS,KE,,,,2025-09-28,Russian govt disowns man accused of recruiting Kenyans,Russian government denies connection to recruitment,2.0,2.35,,,POLICE | RUSSIA,RUSSIA | POLICE,[],
https://www.globalsecurity.org/wmd/library/news/russia/2025/09/russia-250927-russia-mfa02.htm,9/28/2025,Lavrov meeting with Prime Minister of Sudan Kamil IdrisRussia-Sudan FM meeting,DIP,,RUS,RUS | SDN,SU,,,"WMD,library,news,russia,2025,September",2025-09-28,Lavrov meeting with Prime Minister of Sudan Kamil Idris,Russia-Sudan FM meeting,4.0,2.5,,,PRIME MINISTER | RUSSIA | RUSSIAN | SERGEY LAVROV,SERGEY LAVROV | SUDAN | SUDANESE | PRIME MINISTER,[],John Pike
https://www.globalsecurity.org/wmd/library/news/russia/2025/09/russia-250927-russia-mfa04.htm,9/28/2025,Lavrov meeting with Nigeria Minister of Foreign Affairs Yusuf Maitama TuggarRussia-Nigeria FM meeting,DIP,,NGA | RUS,RUS | NGA,NI,,,"WMD,library,news,russia,2025,September",2025-09-28,Lavrov meeting with Nigeria Minister of Foreign Affairs Yusuf Maitama Tuggar,Russia-Nigeria FM meeting,7.0,2.428571429,,,MINIST OF FOREIGN AFFAIRS | NIGERIA | RUSSIA | SERGEY LAVROV,SERGEY LAVROV | RUSSIA | NIGERIA | MINIST OF FOREIGN AFFAIRS,[],John Pike
https://www.globalsecurity.org/wmd/library/news/russia/2025/09/russia-250927-russia-mfa06.htm,9/28/2025,Lavrov meeting with Burundi Minister of Foreign Affairs Edouard BizimanaRussia-Burundi FM meeting,DIP,,RUS,,BY,,,"WMD,library,news,russia,2025,September",2025-09-28,Lavrov meeting with Burundi Minister of Foreign Affairs Edouard Bizimana,Russia-Burundi FM meeting,1.0,1.0,,,SERGEY LAVROV,MINIST OF FOREIGN AFFAIRS,[],John Pike
https://www.standardmedia.co.ke/national/article/2001530479/dogs-of-war-how-kenyans-are-lured-smuggled-into-russia,9/27/2025,"Dogs of war: How Kenyans are lured, smuggled into Russia25 men promised Sh250,000 salary for military service",SEC,,KEN,RUS,KE,,,"Human Trafficking SyndicateEdward Kamau Gituku, Mike Lyapin, Russia Trafficking Syndicate",2025-09-27,"Dogs of war: How Kenyans are lured, smuggled into Russia","25 men promised Sh250,000 salary for military service",1.0,-5.0,The Standard,en,KENYA,RUSSIA,"['Arrest, detain, or charge with legal action']",Standard Team
https://www.tuko.co.ke/kenya/604543-man-accused-kenyans-russian-army-defends-business-s-contracted-recruit/,9/27/2025,Man Accused of Taking Kenyans to Russian Army Defends BusinessEdward Gituku claims contract with Russian Army,SEC,,KEN | RUS,RUS | KEN | UKR,KE,,,,2025-09-27,Man Accused of Taking Kenyans to Russian Army Defends Business,Edward Gituku claims contract with Russian Army,6.0,-2.883333333,Tuko.co.ke - Kenya news.,en,DETECTIVE | KENYAN | RUSSIA | RUSSIAN,RUSSIA | DETECTIVE | KENYAN | KYIV,"['Arrest, detain, or charge with legal action', 'Accuse, not specified below', 'Use conventional military force, not specified below']",Kai Eli
https://www.premiumtimesng.com/opinion/824219-the-russians-are-closing-in-on-nigerias-borders-by-confidence-macharry.html,9/27/2025,The Russians are closing in on Nigeria's bordersBenin and Togo plan defence cooperation agreements with Russia,SEC,,BEN | NGA | RUS,RUS | NGA,NI | BN | TO,,,,2025-09-27,The Russians are closing in on Nigeria's borders,Benin and Togo plan defence cooperation agreements with Russia,8.0,-2.6,Premium Times Nigeria,en-GB,BENIN | ABUJA | RUSSIAN | RUSSIA,MOSCOW | RUSSIA | NIGERIA,"['REJECT', 'DEMAND', 'Impose administrative sanctions, not specified below']",Premium Times
https://tass.com/politics/2022131,9/27/2025,"Lavrov, Prime Minister of Sudan discuss military-political crisisNeed for swift end to armed conflict",DIP,,RUS,RUS,SU,,,,2025-09-27,"Lavrov, Prime Minister of Sudan discuss military-political crisis",Need for swift end to armed conflict,5.0,1.0,TASS,,PRIME MINISTER | SERGEY LAVROV,SERGEY LAVROV | PRIME MINISTER,[],
https://tass.com/politics/2022117,9/27/2025,"Lavrov, Burundian foreign minister reaffirm commitment to deepening dialogueStrengthening Russian-Burundian ties",DIP,,BDI | RUS,RUS | BDI,BY,,,,2025-09-27,"Lavrov, Burundian foreign minister reaffirm commitment to deepening dialogue",Strengthening Russian-Burundian ties,5.0,1.0,TASS,,BURUNDI | BURUNDIAN | RUSSIA | RUSSIAN,RUSSIA | RUSSIAN | BURUNDI | BURUNDIAN,[],
http://www.kenyastar.com/news/278602020/putin-meets-ethiopian-prime-minister,9/26/2025,Putin meets Ethiopian prime ministerEthiopia's prime minister seeks strategic alignment with Russia,DIP,,ETH | RUS,RUS | ETH,ET,,,"atomic, corporation rosatom, putin, power plant, relations, ethiopian, power, corporation, aleksey likhachev",2025-09-26,Putin meets Ethiopian prime minister,Ethiopia's prime minister seeks strategic alignment with Russia,6.0,5.45,Kenya Star,en,ETHIOPIAN | KAZAN | VLADIMIR PUTIN,KAZAN | VLADIMIR PUTIN | ETHIOPIAN,[],
https://www.dailydispatch.co.za/africa/2025-09-26-russia-ethiopia-sign-document-calling-for-construction-of-nuclear-plant/,9/26/2025,"Russia, Ethiopia sign document calling for construction of nuclear plantNuclear power plant planning and construction agreement",ECON,,ETH | RUS,RUS | ETH,ET | GH,,,"niger,rosatom,russia,reactors,african,ethiopia,ashebir balcha,ria,south africa,aleksei likhachev,ethiopian electric company,moscow,nigeria,un,https://www timeslive co za/news/south-africa/2025-09-25-eskom-says-nuclear-plant-is-safe-after-concerns-aired-about-koeberg/,kenya,morocco,algeria,rwanda,sudan,egypt,reuters,ghana,world nuclear association, eastern cape, dispatch live in eastern cape, Mthatha, news, sport, classifieds,lifestyle, east london",2025-09-26,"Russia, Ethiopia sign document calling for construction of nuclear plant",Nuclear power plant planning and construction agreement,5.0,6.0,Daily Dispatch,en-ZA,ETHIOPIA | RUSSIA,RUSSIA | ETHIOPIA,['USE UNCONVENTIONAL MASS VIOLENCE'],
https://www.indiatoday.in/world/story/russia-and-ethiopia-sign-action-plan-for-nuclear-power-plant-project-glbs-2793579-2025-09-26,9/26/2025,Russia and Ethiopia sign action plan for nuclear power plant projectNuclear power plant planning document signed,ECON,,ETH | RUS,RUS | ETH,ET | NG,,,"Russia, Ethiopia, Nuclear Power Plant",2025-09-26,Russia and Ethiopia sign action plan for nuclear power plant project,Nuclear power plant planning document signed,3.0,8.0,India Today,en,ETHIOPIA | RUSSIA,RUSSIA | ETHIOPIA,[],
https://www.myjoyonline.com/russia-ethiopia-sign-document-calling-for-construction-of-nuclear-plant/,9/26/2025,"Russia, Ethiopia sign document calling for construction of nuclear plantRussia-Ethiopia nuclear plant agreement",ECON,,RUS,ETH,ET,,,,2025-09-26,"Russia, Ethiopia sign document calling for construction of nuclear plant",Russia-Ethiopia nuclear plant agreement,2.0,3.0,MyJoyOnline,en-US,RUSSIA,ETHIOPIA,['USE UNCONVENTIONAL MASS VIOLENCE'],
https://www.africanews.com/2025/09/26/ethiopia-niger-plan-to-build-nuclear-plants-with-russias-rosatom/,9/26/2025,"Ethiopia, Niger plan to build nuclear plants with Russia's RosatomAnnouncements during nuclear energy forum in Moscow",ECON,,RUS,ETH,ET,,,,2025-09-26,"Ethiopia, Niger plan to build nuclear plants with Russia's Rosatom",Announcements during nuclear energy forum in Moscow,2.0,8.0,Africanews,en,RUSSIA,ETHIOPIA,[],AfricaNews
https://medafricatimes.com/42247-niger-plans-nuclear-partnership-with-russia.html,9/26/2025,Niger Plans Nuclear Partnership with RussiaNiger-Russia nuclear partnership,ECON,,NER,RUS,NG,,,,2025-09-26,Niger Plans Nuclear Partnership with Russia,Niger-Russia nuclear partnership,1.0,6.4,,en-US,NIGER,RUSSIA,[],
https://www.the-star.co.ke/news/2025-09-26-man-arrested-over-links-to-recruitment-of-kenyans-to-fight-in-russia,9/26/2025,Man arrested over links to recruitment of Kenyans to fight in RussiaSuspects being pursued in connection with syndicate,SEC,,,RUS,KE,,,"Uhuru Kenyatta,jubilee party,NDC,Kenyan News,Kenya,star news,the star newspaper,star news Kenya,the star",2025-09-26,Man arrested over links to recruitment of Kenyans to fight in Russia,Suspects being pursued in connection with syndicate,1.0,-5.0,The Star,en,POLICE,RUSSIAN,"['Arrest, detain, or charge with legal action']",
https://nairobiwire.com/2025/09/kenya-human-trafficking-russia-ukraine-war.html,9/26/2025,DCI Agents Bust Human Trafficking Ring Sending Kenyans to Russian WarfrontSecurity agencies bust human trafficking syndicate,SEC,,KEN | RUS,RUS | KEN,KE,,,,2025-09-26,DCI Agents Bust Human Trafficking Ring Sending Kenyans to Russian Warfront,Security agencies bust human trafficking syndicate,3.0,-0.1,Nairobi Wire,en-US,KENYAN | RUSSIA,RUSSIA | KENYAN | KENYA,"['Arrest, detain, or charge with legal action']",Richard Kamau
https://www.standardmedia.co.ke/national/article/2001530418/suspect-in-russia-war-recruitment-syndicate-arrested,9/26/2025,Suspect in Russia war recruitment syndicate arrestedDCI arrests suspected human trafficking mastermind,SEC,,KEN | RUS,RUS | KEN,KE,,,"Directorate of Criminal InvestigationsLuring Kenyans To Russia, Russia-Ukraine War, Kenyatta National Hospital",2025-09-26,Suspect in Russia war recruitment syndicate arrested,DCI arrests suspected human trafficking mastermind,4.0,2.35,The Standard,en,KENYAN | RUSSIA,RUSSIA | KENYAN,[],Lenox Sengre
https://allafrica.com/stories/202509260240.html,9/26/2025,Russia asks Central African Republic to replace Wagner with state-run Africa CorpsRussia demands CAR end Wagner relationship,SEC,,RUS,,ET,,,,2025-09-26,Russia asks Central African Republic to replace Wagner with state-run Africa Corps,Russia demands CAR end Wagner relationship,2.0,7.0,,,RUSSIA,,[],
https://northafricapost.com/90940-russia-multiplies-diplomatic-signs-in-favor-of-moroccos-position-on-sahara.html,9/26/2025,Russia multiplies diplomatic signs in favor of Morocco's position on SaharaRussia supports Morocco on Sahara issue,DIP,,RUS,MAR,MO | WI,,,,2025-09-26,Russia multiplies diplomatic signs in favor of Morocco's position on Sahara,Russia supports Morocco on Sahara issue,5.0,0.6,,en-US,RUSSIAN,UN ENVOY | WESTERN SAHARA,['DEMAND'],
https://tass.com/politics/2021515,9/26/2025,"Lavrov, South Sudan foreign minister discuss peaceful settlementReaffirmed importance of related efforts",DIP,,RUS | SSD,RUS | SSD,OD,,,,2025-09-26,"Lavrov, South Sudan foreign minister discuss peaceful settlement",Reaffirmed importance of related efforts,11.0,3.727272727,TASS,,DIPLOMAT | RUSSIA | RUSSIAN | SERGEY LAVROV | SOUTH SUDAN,RUSSIAN | RUSSIA | DIPLOMAT | SOUTH SUDAN | SERGEY LAVROV,[],
https://allafrica.com/stories/202509260072.html,9/26/2025,Rwanda: Why Rwanda Is Betting On Small Modular ReactorsRwanda turning to nuclear energy through SMRs,ECON,,RUS | RWA,RUS,RW,,,"Africa, news, politics, economy, trade, business, sports, current events, travel, Energy, East Africa, Governance, Economy, Business and Finance, Rwanda, Central Africa",2025-09-26,Rwanda: Why Rwanda Is Betting On Small Modular Reactors,Rwanda turning to nuclear energy through SMRs,8.0,3.75,allAfrica.com,en,CORPORATION | RUSSIA | RUSSIAN | RWANDA,RUSSIA | RUSSIAN | CORPORATION,['USE UNCONVENTIONAL MASS VIOLENCE'],
http://en.kremlin.ru/events/president/news/78072,9/25/2025,Meeting with Prime Minister of Ethiopia Abiy AhmedVladimir Putin met with Ethiopian Prime Minister Abiy Ahmed in the Kremlin,DIP,,RUS,RUS,ET,,,"News ,Transcripts ,President",2025-09-25,Meeting with Prime Minister of Ethiopia Abiy Ahmed,Vladimir Putin met with Ethiopian Prime Minister Abiy Ahmed in the Kremlin,4.0,2.35,President of Russia,en,KAZAN | RUSSIAN | RUSSIA,KAZAN | RUSSIA | RUSSIAN,[],
https://www.aa.com.tr/en/world/russia-ethiopia-sign-action-plan-on-nuclear-power-project/3699303,9/25/2025,"Russia, Ethiopia sign action plan on nuclear power projectRosatom and Ethiopian Electric Power Corporation cooperation",ECON,,ETH | RUS,RUS | ETH,ET,,,"Ethiopia,nuclear power plant,Rosatom,Russia,Anadolu Ajansı",2025-09-25,"Russia, Ethiopia sign action plan on nuclear power project",Rosatom and Ethiopian Electric Power Corporation cooperation,3.0,5.333333333,,,ETHIOPIA | RUSSIA,RUSSIA | ETHIOPIA,[],
https://chimpreports.com/ethiopia-signs-nuclear-power-deal-with-russia/,9/25/2025,Ethiopia Signs Nuclear Power Deal with RussiaLandmark agreement to develop a nuclear power plant,ECON,,ETH | RUS,RUS,ET | SF,,,,2025-09-25,Ethiopia Signs Nuclear Power Deal with Russia,Landmark agreement to develop a nuclear power plant,2.0,4.0,ChimpReports,en-US,ETHIOPIA | RUSSIA,RUSSIA,['DEMAND'],Jackie Namatovu
https://www.capitalfm.co.ke/news/2025/09/police-unearths-syndicate-trafficking-kenyans-to-fight-in-russian-war-with-sh200000-pay/,9/25/2025,Police unearths syndicate trafficking Kenyans to fight in Russian warHuman trafficking syndicate investigation,SEC,,KEN | RUS,RUS | KEN,KE,,,,2025-09-25,Police unearths syndicate trafficking Kenyans to fight in Russian war,Human trafficking syndicate investigation,4.0,-0.625,,,INVESTIGATIVE AGENCY | NAIROBI | RUSSIA,RUSSIA | RUSSIAN | INVESTIGATIVE AGENCY | KENYA,"['Use conventional military force, not specified below']",
